filename,width,height,class,xmin,ymin,xmax,ymax
M_P_Trabajando_Amarillos_145.jpg,1920,1080,hand,867,271,915,305
M_P_Trabajando_Amarillos_145.jpg,1920,1080,hand,765,249,822,294
M_P_Trabajando_Mano-Amarillo_33.jpg,1920,1080,hand,847,232,913,280
M_P_Trabajando_Mano-Amarillo_33.jpg,1920,1080,hand,903,246,942,283
M_P_Mostrando_Verdes_55.jpg,1920,1080,hand,957,247,1017,305
M_P_Mostrando_Verdes_55.jpg,1920,1080,hand,837,254,896,300
M_P_Mostrando_Manos_80.jpg,1920,1080,hand,635,20,689,74
M_P_Mostrando_Amarillos_42.jpg,1920,1080,hand,782,281,844,330
M_P_Mostrando_Amarillos_42.jpg,1920,1080,hand,700,287,760,340
M_P_Mostrando_Manos_149.jpg,1920,1080,hand,783,252,829,303
M_P_Mostrando_Manos_149.jpg,1920,1080,hand,852,261,908,311
M_P_Mostrando_Manos_15.jpg,1920,1080,hand,1048,445,1145,598
M_P_Mostrando_Manos_15.jpg,1920,1080,hand,646,440,727,534
M_P_Mostrando_Mano-Amarillo_7.jpg,1920,1080,hand,944,154,1020,251
M_P_Trabajando_Amarillos_1.jpg,1920,1080,hand,867,178,925,230
M_P_Mostrando_Amarillos_71.jpg,1920,1080,hand,746,174,833,229
M_P_Mostrando_Amarillos_71.jpg,1920,1080,hand,662,122,723,185
M_P_Trabajando_Manos_242.jpg,1920,1080,hand,957,252,1000,290
M_P_Trabajando_Manos_242.jpg,1920,1080,hand,1011,225,1058,263
M_P_Trabajando_Mano-Amarillo_47.jpg,1920,1080,hand,841,235,901,287
M_P_Mostrando_Amarillos_96.jpg,1920,1080,hand,1003,177,1094,241
M_P_Mostrando_Amarillos_96.jpg,1920,1080,hand,831,172,906,233
M_P_Mostrando_Manos_78.jpg,1920,1080,hand,625,207,676,264
M_P_Mostrando_Manos_134.jpg,1920,1080,hand,604,204,650,245
M_P_Mostrando_Manos_134.jpg,1920,1080,hand,1033,206,1081,259
M_P_Trabajando_Amarillos_73.jpg,1920,1080,hand,778,231,834,271
M_P_Trabajando_Amarillos_73.jpg,1920,1080,hand,934,246,970,285
M_P_Mostrando_Amarillos_26.jpg,1920,1080,hand,741,220,791,269
M_P_Mostrando_Amarillos_26.jpg,1920,1080,hand,864,231,929,284
M_P_Trabajando_Verdes_33.jpg,1920,1080,hand,902,242,944,265
M_P_Trabajando_Verdes_33.jpg,1920,1080,hand,856,257,904,298
M_P_Trabajando_Manos_280.jpg,1920,1080,hand,975,240,1012,279
M_P_Trabajando_Mano-Amarillo_6.jpg,1920,1080,hand,742,229,801,269
M_P_Trabajando_Mano-Amarillo_6.jpg,1920,1080,hand,912,229,951,276
M_P_Mostrando_Amarillos_179.jpg,1920,1080,hand,1277,198,1327,242
M_P_Mostrando_Amarillos_179.jpg,1920,1080,hand,1400,114,1460,172
M_P_Trabajando_Mano-Amarillo_39.jpg,1920,1080,hand,849,239,923,284
M_P_Trabajando_Mano-Amarillo_39.jpg,1920,1080,hand,911,248,932,282
M_P_Trabajando_Manos_126.jpg,1920,1080,hand,890,262,921,294
M_P_Trabajando_Manos_126.jpg,1920,1080,hand,923,268,957,304
M_P_Mostrando_Verdes_93.jpg,1920,1080,hand,661,60,741,130
M_P_Mostrando_Verdes_93.jpg,1920,1080,hand,1111,91,1201,161
M_P_Mostrando_Verdes_81.jpg,1920,1080,hand,996,126,1087,188
M_P_Mostrando_Verdes_81.jpg,1920,1080,hand,745,121,835,175
M_P_Trabajando_Mano-Amarillo_37.jpg,1920,1080,hand,859,233,918,278
M_P_Trabajando_Mano-Amarillo_37.jpg,1920,1080,hand,910,248,937,284
M_P_Trabajando_Manos_132.jpg,1920,1080,hand,828,247,872,286
M_P_Trabajando_Manos_132.jpg,1920,1080,hand,887,259,924,293
M_P_Trabajando_Mano-Amarillo_15.jpg,1920,1080,hand,809,229,887,271
M_P_Trabajando_Mano-Amarillo_15.jpg,1920,1080,hand,886,227,929,262
M_P_Trabajando_Manos_286.jpg,1920,1080,hand,859,266,891,297
M_P_Trabajando_Manos_286.jpg,1920,1080,hand,892,269,918,294
M_P_Trabajando_Amarillos_89.jpg,1920,1080,hand,805,197,835,260
M_P_Trabajando_Amarillos_89.jpg,1920,1080,hand,789,266,836,301
M_P_Trabajando_Manos_102.jpg,1920,1080,hand,864,252,907,278
M_P_Trabajando_Manos_102.jpg,1920,1080,hand,893,259,924,288
M_P_Mostrando_Amarillos_177.jpg,1920,1080,hand,1278,202,1328,243
M_P_Mostrando_Amarillos_177.jpg,1920,1080,hand,1393,112,1464,162
M_P_Trabajando_Amarillos_54.jpg,1920,1080,hand,783,260,851,306
M_P_Trabajando_Amarillos_54.jpg,1920,1080,hand,692,252,737,314
M_P_Mostrando_Manos_188.jpg,1920,1080,hand,621,150,665,192
M_P_Mostrando_Amarillos_148.jpg,1920,1080,hand,829,168,904,228
M_P_Mostrando_Amarillos_148.jpg,1920,1080,hand,1218,135,1298,200
M_P_Mostrando_Manos_28.jpg,1920,1080,hand,1292,257,1349,337
M_P_Mostrando_Manos_28.jpg,1920,1080,hand,1072,236,1134,298
M_P_Mostrando_Amarillos_91.jpg,1920,1080,hand,844,230,923,285
M_P_Mostrando_Amarillos_91.jpg,1920,1080,hand,637,254,700,313
M_P_Mostrando_Amarillos_8.jpg,1920,1080,hand,818,230,900,292
M_P_Mostrando_Manos_124.jpg,1920,1080,hand,703,265,764,304
M_P_Mostrando_Manos_124.jpg,1920,1080,hand,818,259,875,309
M_P_Mostrando_Manos_46.jpg,1920,1080,hand,972,196,1042,254
M_P_Mostrando_Manos_163.jpg,1920,1080,hand,585,185,641,237
M_P_Trabajando_Manos_192.jpg,1920,1080,hand,928,264,975,304
M_P_Mostrando_Amarillos_31.jpg,1920,1080,hand,845,263,916,311
M_P_Mostrando_Amarillos_31.jpg,1920,1080,hand,764,252,820,298
M_P_Mostrando_Amarillos_78.jpg,1920,1080,hand,654,195,739,260
M_P_Mostrando_Amarillos_78.jpg,1920,1080,hand,624,69,681,119
M_P_Mostrando_Mano-Amarillo_6.jpg,1920,1080,hand,952,172,1027,236
M_P_Mostrando_Amarillos_9.jpg,1920,1080,hand,811,233,896,291
M_P_Trabajando_Manos_116.jpg,1920,1080,hand,884,255,909,283
M_P_Trabajando_Manos_116.jpg,1920,1080,hand,910,261,938,291
M_P_Mostrando_Manos_92.jpg,1920,1080,hand,610,163,685,229
M_P_Mostrando_Manos_92.jpg,1920,1080,hand,939,143,1000,197
M_P_Trabajando_Amarillos_43.jpg,1920,1080,hand,831,233,900,278
M_P_Trabajando_Amarillos_43.jpg,1920,1080,hand,763,257,812,300
M_P_Mostrando_Amarillos_5.jpg,1920,1080,hand,858,217,927,287
M_P_Trabajando_Verdes_10.jpg,1920,1080,hand,917,256,971,291
M_P_Trabajando_Verdes_10.jpg,1920,1080,hand,835,252,862,299
M_P_Mostrando_Amarillos_41.jpg,1920,1080,hand,780,286,841,333
M_P_Mostrando_Amarillos_41.jpg,1920,1080,hand,697,287,760,344
M_P_Trabajando_Verdes_51.jpg,1920,1080,hand,834,255,884,302
M_P_Trabajando_Verdes_51.jpg,1920,1080,hand,777,244,820,281
M_P_Mostrando_Mano-Verde_7.jpg,1920,1080,hand,910,104,962,150
M_P_Trabajando_Amarillos_80.jpg,1920,1080,hand,780,231,833,282
M_P_Trabajando_Amarillos_80.jpg,1920,1080,hand,839,245,884,290
M_P_Mostrando_Verdes_82.jpg,1920,1080,hand,727,104,820,175
M_P_Mostrando_Verdes_82.jpg,1920,1080,hand,1026,116,1113,188
M_P_Trabajando_Amarillos_15.jpg,1920,1080,hand,830,246,879,301
M_P_Trabajando_Amarillos_15.jpg,1920,1080,hand,900,267,950,319
M_P_Mostrando_Verdes_32.jpg,1920,1080,hand,718,127,771,179
M_P_Mostrando_Verdes_32.jpg,1920,1080,hand,1017,137,1061,185
M_P_Trabajando_Manos_250.jpg,1920,1080,hand,975,243,1021,277
M_P_Trabajando_Manos_250.jpg,1920,1080,hand,1025,237,1057,268
M_P_Trabajando_Verdes_79.jpg,1920,1080,hand,853,268,889,330
M_P_Trabajando_Manos_270.jpg,1920,1080,hand,979,234,1035,273
M_P_Mostrando_Manos_167.jpg,1920,1080,hand,669,156,754,218
M_P_Mostrando_Manos_167.jpg,1920,1080,hand,658,237,735,292
M_P_Mostrando_Verdes_172.jpg,1920,1080,hand,660,83,727,156
M_P_Mostrando_Verdes_172.jpg,1920,1080,hand,964,122,1027,210
M_P_Mostrando_Manos_27.jpg,1920,1080,hand,1286,265,1335,349
M_P_Mostrando_Manos_61.jpg,1920,1080,hand,813,164,863,206
M_P_Mostrando_Manos_61.jpg,1920,1080,hand,681,137,720,173
M_P_Mostrando_Amarillos_108.jpg,1920,1080,hand,835,204,898,245
M_P_Mostrando_Amarillos_108.jpg,1920,1080,hand,1021,185,1079,231
M_P_Trabajando_Mano-Amarillo_45.jpg,1920,1080,hand,845,224,904,275
M_P_Mostrando_Verdes_145.jpg,1920,1080,hand,693,272,772,332
M_P_Mostrando_Verdes_145.jpg,1920,1080,hand,831,273,898,320
M_P_Mostrando_Verdes_109.jpg,1920,1080,hand,1293,204,1360,290
M_P_Mostrando_Verdes_109.jpg,1920,1080,hand,1275,115,1346,186
M_P_Mostrando_Manos_150.jpg,1920,1080,hand,775,243,837,294
M_P_Mostrando_Manos_150.jpg,1920,1080,hand,860,243,910,290
M_P_Mostrando_Verdes_22.jpg,1920,1080,hand,766,165,839,217
M_P_Mostrando_Verdes_22.jpg,1920,1080,hand,1121,176,1195,255
M_P_Mostrando_Manos_97.jpg,1920,1080,hand,683,89,759,157
M_P_Mostrando_Manos_97.jpg,1920,1080,hand,1083,131,1141,177
M_P_Trabajando_Amarillos_83.jpg,1920,1080,hand,794,243,837,292
M_P_Trabajando_Amarillos_83.jpg,1920,1080,hand,841,251,882,286
M_P_Mostrando_Verdes_154.jpg,1920,1080,hand,841,258,902,314
M_P_Mostrando_Verdes_154.jpg,1920,1080,hand,704,271,785,325
M_P_Mostrando_Verdes_63.jpg,1920,1080,hand,868,197,918,257
M_P_Mostrando_Verdes_63.jpg,1920,1080,hand,1004,202,1058,257
M_P_Mostrando_Verdes_161.jpg,1920,1080,hand,848,286,900,334
M_P_Mostrando_Verdes_161.jpg,1920,1080,hand,714,294,771,330
M_P_Mostrando_Amarillos_100.jpg,1920,1080,hand,1039,152,1126,213
M_P_Mostrando_Amarillos_100.jpg,1920,1080,hand,871,215,943,269
M_P_Mostrando_Verdes_106.jpg,1920,1080,hand,1259,210,1321,287
M_P_Mostrando_Manos_6.jpg,1920,1080,hand,645,902,775,1043
M_P_Trabajando_Manos_68.jpg,1920,1080,hand,784,268,838,288
M_P_Trabajando_Amarillos_65.jpg,1920,1080,hand,877,258,929,283
M_P_Trabajando_Amarillos_65.jpg,1920,1080,hand,786,264,848,301
M_P_Trabajando_Amarillos_75.jpg,1920,1080,hand,935,253,1001,305
M_P_Trabajando_Verdes_7.jpg,1920,1080,hand,896,193,929,252
M_P_Trabajando_Verdes_60.jpg,1920,1080,hand,823,231,879,270
M_P_Trabajando_Verdes_60.jpg,1920,1080,hand,750,264,795,297
M_P_Mostrando_Amarillos_110.jpg,1920,1080,hand,988,244,1050,296
M_P_Mostrando_Amarillos_110.jpg,1920,1080,hand,794,259,848,305
M_P_Mostrando_Manos_67.jpg,1920,1080,hand,689,131,725,164
M_P_Mostrando_Manos_67.jpg,1920,1080,hand,910,164,952,204
M_P_Mostrando_Manos_33.jpg,1920,1080,hand,1069,193,1115,273
M_P_Trabajando_Amarillos_88.jpg,1920,1080,hand,798,200,837,259
M_P_Trabajando_Amarillos_88.jpg,1920,1080,hand,801,261,838,300
M_P_Mostrando_Manos_128.jpg,1920,1080,hand,631,206,683,259
M_P_Mostrando_Manos_128.jpg,1920,1080,hand,816,267,864,317
M_P_Mostrando_Verdes_150.jpg,1920,1080,hand,845,270,917,318
M_P_Mostrando_Verdes_150.jpg,1920,1080,hand,708,271,781,325
M_P_Trabajando_Verdes_9.jpg,1920,1080,hand,906,240,967,276
M_P_Trabajando_Verdes_9.jpg,1920,1080,hand,844,251,875,294
M_P_Trabajando_Verdes_32.jpg,1920,1080,hand,911,192,957,220
M_P_Trabajando_Verdes_32.jpg,1920,1080,hand,867,223,904,266
M_P_Mostrando_Manos_147.jpg,1920,1080,hand,771,214,821,267
M_P_Mostrando_Manos_147.jpg,1920,1080,hand,866,227,921,275
M_P_Trabajando_Mano-Amarillo_41.jpg,1920,1080,hand,850,232,912,281
M_P_Trabajando_Mano-Amarillo_41.jpg,1920,1080,hand,908,244,934,286
M_P_Mostrando_Amarillos_75.jpg,1920,1080,hand,706,233,789,278
M_P_Mostrando_Amarillos_75.jpg,1920,1080,hand,654,201,702,259
M_P_Trabajando_Verdes_66.jpg,1920,1080,hand,807,241,863,286
M_P_Trabajando_Manos_182.jpg,1920,1080,hand,923,203,962,249
M_P_Trabajando_Manos_182.jpg,1920,1080,hand,883,213,925,251
M_P_Mostrando_Amarillos_68.jpg,1920,1080,hand,806,63,894,153
M_P_Mostrando_Amarillos_68.jpg,1920,1080,hand,679,115,759,178
M_P_Trabajando_Verdes_0.jpg,1920,1080,hand,875,246,905,270
M_P_Trabajando_Verdes_0.jpg,1920,1080,hand,873,259,924,296
M_P_Trabajando_Verdes_57.jpg,1920,1080,hand,852,241,905,281
M_P_Trabajando_Verdes_57.jpg,1920,1080,hand,796,249,837,279
M_P_Mostrando_Manos_132.jpg,1920,1080,hand,610,212,656,254
M_P_Trabajando_Mano-Verde_8.jpg,1920,1080,hand,822,242,866,287
M_P_Trabajando_Mano-Verde_8.jpg,1920,1080,hand,874,229,920,256
M_P_Mostrando_Verdes_139.jpg,1920,1080,hand,743,106,823,158
M_P_Mostrando_Verdes_175.jpg,1920,1080,hand,743,159,809,212
M_P_Mostrando_Verdes_175.jpg,1920,1080,hand,902,181,962,235
M_P_Trabajando_Verdes_41.jpg,1920,1080,hand,791,282,842,320
M_P_Trabajando_Verdes_41.jpg,1920,1080,hand,855,270,886,312
M_P_Trabajando_Verdes_100.jpg,1920,1080,hand,906,204,967,239
M_P_Trabajando_Verdes_100.jpg,1920,1080,hand,827,225,900,276
M_P_Mostrando_Verdes_69.jpg,1920,1080,hand,812,118,864,166
M_P_Mostrando_Verdes_69.jpg,1920,1080,hand,971,133,1031,172
M_P_Mostrando_Verdes_46.jpg,1920,1080,hand,691,288,779,340
M_P_Mostrando_Verdes_46.jpg,1920,1080,hand,836,289,911,334
M_P_Mostrando_Amarillos_72.jpg,1920,1080,hand,746,199,812,259
M_P_Mostrando_Amarillos_72.jpg,1920,1080,hand,650,177,700,235
M_P_Trabajando_Verdes_3.jpg,1920,1080,hand,872,182,923,234
M_P_Trabajando_Manos_38.jpg,1920,1080,hand,767,229,821,288
M_P_Trabajando_Manos_38.jpg,1920,1080,hand,829,253,882,296
M_P_Trabajando_Amarillos_20.jpg,1920,1080,hand,794,259,864,302
M_P_Trabajando_Amarillos_20.jpg,1920,1080,hand,924,268,973,327
M_P_Trabajando_Manos_122.jpg,1920,1080,hand,885,260,931,300
M_P_Trabajando_Manos_122.jpg,1920,1080,hand,935,261,963,302
M_P_Mostrando_Mano-Verde_10.jpg,1920,1080,hand,908,116,965,162
M_P_Mostrando_Mano-Verde_10.jpg,1920,1080,hand,968,116,1027,172
M_P_Mostrando_Manos_113.jpg,1920,1080,hand,1145,178,1217,244
M_P_Mostrando_Manos_113.jpg,1920,1080,hand,666,123,765,185
M_P_Mostrando_Amarillos_144.jpg,1920,1080,hand,774,184,845,244
M_P_Mostrando_Amarillos_144.jpg,1920,1080,hand,1108,173,1191,231
M_P_Trabajando_Verdes_103.jpg,1920,1080,hand,821,214,862,254
M_P_Mostrando_Verdes_80.jpg,1920,1080,hand,760,110,846,171
M_P_Mostrando_Verdes_80.jpg,1920,1080,hand,982,122,1064,176
M_P_Trabajando_Verdes_129.jpg,1920,1080,hand,957,228,1029,263
M_P_Trabajando_Verdes_129.jpg,1920,1080,hand,1007,251,1071,281
M_P_Mostrando_Amarillos_106.jpg,1920,1080,hand,1025,158,1112,221
M_P_Mostrando_Amarillos_106.jpg,1920,1080,hand,836,220,910,271
M_P_Trabajando_Mano-Amarillo_27.jpg,1920,1080,hand,841,240,914,283
M_P_Trabajando_Mano-Amarillo_27.jpg,1920,1080,hand,881,227,922,262
M_P_Trabajando_Manos_62.jpg,1920,1080,hand,826,268,879,293
M_P_Trabajando_Manos_62.jpg,1920,1080,hand,897,272,940,301
M_P_Mostrando_Amarillos_32.jpg,1920,1080,hand,767,258,825,320
M_P_Mostrando_Amarillos_32.jpg,1920,1080,hand,852,269,917,316
M_P_Mostrando_Manos_47.jpg,1920,1080,hand,978,218,1037,273
M_P_Mostrando_Manos_47.jpg,1920,1080,hand,1102,217,1152,284
M_P_Mostrando_Manos_63.jpg,1920,1080,hand,673,136,717,182
M_P_Mostrando_Manos_63.jpg,1920,1080,hand,912,162,948,199
M_P_Mostrando_Verdes_149.jpg,1920,1080,hand,842,263,916,313
M_P_Mostrando_Verdes_149.jpg,1920,1080,hand,695,261,780,331
M_P_Trabajando_Amarillos_19.jpg,1920,1080,hand,831,246,898,294
M_P_Trabajando_Amarillos_19.jpg,1920,1080,hand,933,268,976,323
M_P_Trabajando_Verdes_119.jpg,1920,1080,hand,873,244,920,283
M_P_Trabajando_Manos_138.jpg,1920,1080,hand,763,265,801,305
M_P_Trabajando_Manos_138.jpg,1920,1080,hand,821,277,858,322
M_P_Mostrando_Manos_141.jpg,1920,1080,hand,707,157,786,220
M_P_Mostrando_Manos_60.jpg,1920,1080,hand,771,168,814,202
M_P_Mostrando_Manos_60.jpg,1920,1080,hand,691,166,733,208
M_P_Trabajando_Verdes_69.jpg,1920,1080,hand,793,237,847,279
M_P_Trabajando_Amarillos_150.jpg,1920,1080,hand,761,249,797,294
M_P_Trabajando_Amarillos_150.jpg,1920,1080,hand,790,252,870,300
M_P_Trabajando_Manos_260.jpg,1920,1080,hand,993,222,1043,266
M_P_Trabajando_Manos_260.jpg,1920,1080,hand,1033,255,1057,280
M_P_Trabajando_Manos_232.jpg,1920,1080,hand,915,252,971,288
M_P_Trabajando_Mano-Amarillo_30.jpg,1920,1080,hand,845,242,918,281
M_P_Trabajando_Mano-Amarillo_30.jpg,1920,1080,hand,899,222,934,259
M_P_Mostrando_Manos_152.jpg,1920,1080,hand,910,231,963,295
M_P_Mostrando_Manos_152.jpg,1920,1080,hand,750,217,797,273
M_P_Trabajando_Verdes_74.jpg,1920,1080,hand,898,219,945,262
M_P_Trabajando_Verdes_74.jpg,1920,1080,hand,829,210,881,248
M_P_Trabajando_Manos_86.jpg,1920,1080,hand,863,202,906,254
M_P_Trabajando_Manos_86.jpg,1920,1080,hand,847,265,889,300
M_P_Trabajando_Amarillos_155.jpg,1920,1080,hand,856,217,926,251
M_P_Mostrando_Manos_11.jpg,1920,1080,hand,361,643,459,802
M_P_Mostrando_Manos_11.jpg,1920,1080,hand,912,578,1000,705
M_P_Trabajando_Amarillos_140.jpg,1920,1080,hand,815,243,862,291
M_P_Trabajando_Amarillos_140.jpg,1920,1080,hand,863,273,912,305
M_P_Mostrando_Amarillos_22.jpg,1920,1080,hand,952,153,1007,213
M_P_Trabajando_Amarillos_26.jpg,1920,1080,hand,797,276,860,301
M_P_Trabajando_Amarillos_26.jpg,1920,1080,hand,926,243,969,280
M_P_Trabajando_Amarillos_79.jpg,1920,1080,hand,786,225,831,270
M_P_Trabajando_Amarillos_79.jpg,1920,1080,hand,843,241,886,284
M_P_Trabajando_Amarillos_100.jpg,1920,1080,hand,808,219,867,261
M_P_Trabajando_Amarillos_100.jpg,1920,1080,hand,846,258,891,296
M_P_Mostrando_Amarillos_67.jpg,1920,1080,hand,681,113,763,177
M_P_Mostrando_Amarillos_67.jpg,1920,1080,hand,803,60,883,145
M_P_Mostrando_Verdes_108.jpg,1920,1080,hand,1308,185,1372,267
M_P_Mostrando_Verdes_108.jpg,1920,1080,hand,1264,158,1329,222
M_P_Mostrando_Verdes_2.jpg,1920,1080,hand,821,89,878,163
M_P_Mostrando_Verdes_2.jpg,1920,1080,hand,852,108,912,154
M_P_Mostrando_Manos_65.jpg,1920,1080,hand,675,70,708,108
M_P_Mostrando_Manos_65.jpg,1920,1080,hand,958,106,998,143
M_P_Mostrando_Amarillos_56.jpg,1920,1080,hand,928,117,995,217
M_P_Mostrando_Amarillos_56.jpg,1920,1080,hand,683,85,745,171
M_P_Trabajando_Manos_212.jpg,1920,1080,hand,880,258,918,301
M_P_Trabajando_Manos_212.jpg,1920,1080,hand,854,249,884,290
M_P_Mostrando_Manos_102.jpg,1920,1080,hand,706,123,782,183
M_P_Mostrando_Manos_102.jpg,1920,1080,hand,1110,156,1171,212
M_P_Mostrando_Mano-Verde_2.jpg,1920,1080,hand,822,70,875,131
M_P_Mostrando_Mano-Verde_2.jpg,1920,1080,hand,858,102,910,152
M_P_Trabajando_Amarillos_98.jpg,1920,1080,hand,804,237,841,280
M_P_Trabajando_Amarillos_98.jpg,1920,1080,hand,842,242,890,287
M_P_Mostrando_Manos_176.jpg,1920,1080,hand,696,231,743,282
M_P_Mostrando_Manos_176.jpg,1920,1080,hand,606,149,660,210
M_P_Trabajando_Manos_98.jpg,1920,1080,hand,847,265,881,296
M_P_Mostrando_Verdes_136.jpg,1920,1080,hand,673,68,731,129
M_P_Mostrando_Verdes_136.jpg,1920,1080,hand,810,124,883,172
M_P_Mostrando_Manos_66.jpg,1920,1080,hand,683,85,712,112
M_P_Mostrando_Manos_66.jpg,1920,1080,hand,949,124,993,162
M_P_Mostrando_Mano-Verde_15.jpg,1920,1080,hand,925,108,985,170
M_P_Mostrando_Mano-Verde_15.jpg,1920,1080,hand,991,115,1041,173
M_P_Trabajando_Mano-Verde_6.jpg,1920,1080,hand,864,265,910,290
M_P_Trabajando_Mano-Verde_6.jpg,1920,1080,hand,804,254,843,286
M_P_Mostrando_Amarillos_102.jpg,1920,1080,hand,859,160,948,225
M_P_Mostrando_Amarillos_102.jpg,1920,1080,hand,1033,187,1121,243
M_P_Mostrando_Manos_52.jpg,1920,1080,hand,789,111,859,179
M_P_Mostrando_Manos_52.jpg,1920,1080,hand,880,168,949,221
M_P_Trabajando_Verdes_99.jpg,1920,1080,hand,876,174,949,233
M_P_Trabajando_Verdes_99.jpg,1920,1080,hand,870,266,906,290
M_P_Trabajando_Mano-Amarillo_24.jpg,1920,1080,hand,837,243,921,284
M_P_Trabajando_Mano-Amarillo_24.jpg,1920,1080,hand,887,217,927,261
M_P_Trabajando_Verdes_114.jpg,1920,1080,hand,739,267,808,301
M_P_Mostrando_Verdes_128.jpg,1920,1080,hand,806,183,858,235
M_P_Mostrando_Verdes_128.jpg,1920,1080,hand,929,154,985,202
M_P_Trabajando_Amarillos_138.jpg,1920,1080,hand,806,262,858,302
M_P_Trabajando_Amarillos_138.jpg,1920,1080,hand,864,266,908,303
M_P_Trabajando_Manos_256.jpg,1920,1080,hand,973,209,1029,253
M_P_Mostrando_Amarillos_34.jpg,1920,1080,hand,837,285,902,329
M_P_Mostrando_Amarillos_34.jpg,1920,1080,hand,756,275,818,332
M_P_Trabajando_Verdes_75.jpg,1920,1080,hand,859,224,914,272
M_P_Trabajando_Verdes_75.jpg,1920,1080,hand,920,226,970,267
M_P_Mostrando_Amarillos_157.jpg,1920,1080,hand,1202,347,1262,445
M_P_Mostrando_Amarillos_157.jpg,1920,1080,hand,1124,362,1184,445
M_P_Mostrando_Mano-Amarillo_0.jpg,1920,1080,hand,949,233,1007,278
M_P_Trabajando_Manos_80.jpg,1920,1080,hand,880,249,931,276
M_P_Trabajando_Manos_80.jpg,1920,1080,hand,847,250,873,281
M_P_Trabajando_Manos_46.jpg,1920,1080,hand,819,248,848,279
M_P_Trabajando_Manos_46.jpg,1920,1080,hand,896,266,940,302
M_P_Mostrando_Amarillos_52.jpg,1920,1080,hand,597,172,662,228
M_P_Mostrando_Amarillos_52.jpg,1920,1080,hand,1007,195,1072,251
M_P_Mostrando_Manos_100.jpg,1920,1080,hand,699,96,780,159
M_P_Mostrando_Manos_100.jpg,1920,1080,hand,1104,158,1160,210
M_P_Trabajando_Manos_254.jpg,1920,1080,hand,973,248,1039,291
M_P_Trabajando_Manos_118.jpg,1920,1080,hand,899,254,927,291
M_P_Trabajando_Manos_118.jpg,1920,1080,hand,922,262,955,293
M_P_Trabajando_Amarillos_118.jpg,1920,1080,hand,775,249,821,300
M_P_Trabajando_Amarillos_118.jpg,1920,1080,hand,841,270,892,320
M_P_Mostrando_Amarillos_94.jpg,1920,1080,hand,952,205,1010,267
M_P_Mostrando_Amarillos_94.jpg,1920,1080,hand,725,199,792,276
M_P_Mostrando_Amarillos_128.jpg,1920,1080,hand,896,257,956,306
M_P_Trabajando_Manos_114.jpg,1920,1080,hand,865,259,896,286
M_P_Trabajando_Manos_114.jpg,1920,1080,hand,901,262,925,295
M_P_Mostrando_Amarillos_16.jpg,1920,1080,hand,652,150,729,239
M_P_Mostrando_Amarillos_16.jpg,1920,1080,hand,915,208,990,272
M_P_Mostrando_Amarillos_81.jpg,1920,1080,hand,621,306,697,389
