filename,width,height,class,xmin,ymin,xmax,ymax
N_P_Trabajando_Manos_100.jpg,1920,1080,hand,1003,245,1049,298
N_P_Mostrando_Manos_2.jpg,1920,1080,hand,1252,73,1313,130
N_P_Mostrando_Manos_2.jpg,1920,1080,hand,1084,60,1146,117
N_P_Mostrando_Verdes_47.jpg,1920,1080,hand,832,131,911,201
N_P_Mostrando_Verdes_47.jpg,1920,1080,hand,1182,135,1256,200
N_P_Trabajando_Amarillos_167.jpg,1920,1080,hand,1053,193,1111,250
N_P_Trabajando_Amarillos_167.jpg,1920,1080,hand,972,238,1011,273
N_P_Mostrando_Mano-Verde_2.jpg,1920,1080,hand,1205,18,1251,86
N_P_Mostrando_Mano-Verde_2.jpg,1920,1080,hand,1286,26,1348,92
N_P_Mostrando_Manos_63.jpg,1920,1080,hand,1141,272,1203,313
N_P_Mostrando_Manos_63.jpg,1920,1080,hand,871,269,935,313
N_P_Trabajando_Verdes_22.jpg,1920,1080,hand,1028,239,1089,288
N_P_Trabajando_Manos_109.jpg,1920,1080,hand,1042,243,1120,299
N_P_Trabajando_Manos_109.jpg,1920,1080,hand,968,235,1021,296
N_P_Trabajando_Amarillos_82.jpg,1920,1080,hand,982,182,1035,226
N_P_Trabajando_Amarillos_82.jpg,1920,1080,hand,1073,202,1132,258
N_P_Mostrando_Mano-Verde_17.jpg,1920,1080,hand,1252,244,1301,306
N_P_Mostrando_Mano-Verde_17.jpg,1920,1080,hand,1158,246,1189,286
N_P_Mostrando_Mano-Amarillo_67.jpg,1920,1080,hand,1024,256,1086,311
N_P_Mostrando_Mano-Amarillo_67.jpg,1920,1080,hand,875,245,932,293
N_P_Trabajando_Verdes_70.jpg,1920,1080,hand,988,249,1048,296
N_P_Trabajando_Verdes_70.jpg,1920,1080,hand,1081,189,1138,242
N_P_Mostrando_Amarillos_27.jpg,1920,1080,hand,882,250,949,290
N_P_Mostrando_Amarillos_27.jpg,1920,1080,hand,1126,253,1206,298
N_P_Mostrando_Amarillos_31.jpg,1920,1080,hand,978,185,1029,243
N_P_Mostrando_Amarillos_31.jpg,1920,1080,hand,1059,185,1118,252
N_P_Trabajando_Manos_14.jpg,1920,1080,hand,1054,256,1103,297
N_P_Mostrando_Amarillos_80.jpg,1920,1080,hand,785,242,836,295
N_P_Trabajando_Amarillos_148.jpg,1920,1080,hand,934,242,996,300
N_P_Trabajando_Amarillos_148.jpg,1920,1080,hand,1020,250,1090,298
N_P_Trabajando_Amarillos_45.jpg,1920,1080,hand,1051,229,1111,284
N_P_Trabajando_Amarillos_45.jpg,1920,1080,hand,959,245,1011,289
N_P_Mostrando_Mano-Amarillo_81.jpg,1920,1080,hand,866,258,938,308
N_P_Mostrando_Mano-Amarillo_81.jpg,1920,1080,hand,1155,276,1213,329
N_P_Trabajando_Amarillos_37.jpg,1920,1080,hand,1042,262,1108,309
N_P_Trabajando_Amarillos_37.jpg,1920,1080,hand,1152,230,1193,300
N_P_Trabajando_Amarillos_166.jpg,1920,1080,hand,985,222,1026,269
N_P_Trabajando_Mano-Amarillo_62.jpg,1920,1080,hand,1072,196,1122,259
N_P_Trabajando_Manos_84.jpg,1920,1080,hand,996,246,1036,290
N_P_Trabajando_Manos_84.jpg,1920,1080,hand,1046,242,1093,288
N_P_Trabajando_Manos_81.jpg,1920,1080,hand,985,250,1036,283
N_P_Trabajando_Manos_81.jpg,1920,1080,hand,1053,252,1099,292
N_P_Mostrando_Mano-Verde_0.jpg,1920,1080,hand,1275,25,1332,95
N_P_Mostrando_Mano-Verde_0.jpg,1920,1080,hand,1191,30,1243,99
N_P_Trabajando_Verdes_10.jpg,1920,1080,hand,1038,210,1105,260
N_P_Trabajando_Mano-Amarillo_1.jpg,1920,1080,hand,1065,233,1106,275
N_P_Mostrando_Mano-Verde_52.jpg,1920,1080,hand,920,2,965,60
N_P_Mostrando_Mano-Verde_52.jpg,1920,1080,hand,1168,9,1225,65
N_P_Trabajando_Manos_91.jpg,1920,1080,hand,1019,188,1072,242
N_P_Trabajando_Manos_91.jpg,1920,1080,hand,988,262,1036,305
N_P_Trabajando_Mano-Verde_34.jpg,1920,1080,hand,922,242,969,283
N_P_Trabajando_Mano-Verde_34.jpg,1920,1080,hand,1036,238,1082,279
N_P_Mostrando_Verdes_88.jpg,1920,1080,hand,806,128,865,172
N_P_Mostrando_Verdes_88.jpg,1920,1080,hand,938,116,993,175
N_P_Trabajando_Amarillos_159.jpg,1920,1080,hand,986,218,1038,266
N_P_Trabajando_Amarillos_119.jpg,1920,1080,hand,1071,255,1129,292
N_P_Trabajando_Amarillos_103.jpg,1920,1080,hand,1008,199,1073,242
N_P_Trabajando_Amarillos_103.jpg,1920,1080,hand,1045,259,1089,298
N_P_Mostrando_Manos_13.jpg,1920,1080,hand,1091,105,1154,175
N_P_Mostrando_Manos_13.jpg,1920,1080,hand,1241,136,1295,188
N_P_Trabajando_Verdes_113.jpg,1920,1080,hand,1095,248,1154,303
N_P_Trabajando_Verdes_113.jpg,1920,1080,hand,923,243,973,292
N_P_Mostrando_Manos_56.jpg,1920,1080,hand,962,263,1023,309
N_P_Mostrando_Manos_56.jpg,1920,1080,hand,1028,272,1083,313
N_P_Trabajando_Amarillos_123.jpg,1920,1080,hand,1075,245,1118,290
N_P_Mostrando_Mano-Verde_77.jpg,1920,1080,hand,829,189,873,230
N_P_Mostrando_Mano-Verde_77.jpg,1920,1080,hand,963,166,1011,228
N_P_Mostrando_Verdes_93.jpg,1920,1080,hand,982,13,1035,79
N_P_Mostrando_Verdes_93.jpg,1920,1080,hand,1071,9,1131,85
N_P_Trabajando_Amarillos_121.jpg,1920,1080,hand,1075,249,1123,296
N_P_Trabajando_Verdes_127.jpg,1920,1080,hand,998,243,1062,293
N_P_Mostrando_Verdes_96.jpg,1920,1080,hand,982,9,1042,78
N_P_Mostrando_Verdes_96.jpg,1920,1080,hand,1073,9,1142,80
N_P_Trabajando_Mano-Amarillo_60.jpg,1920,1080,hand,1025,223,1075,265
N_P_Trabajando_Mano-Amarillo_60.jpg,1920,1080,hand,1069,203,1113,250
N_P_Mostrando_Manos_59.jpg,1920,1080,hand,940,267,999,309
N_P_Mostrando_Manos_59.jpg,1920,1080,hand,1086,269,1137,315
N_P_Mostrando_Amarillos_57.jpg,1920,1080,hand,988,273,1038,322
N_P_Mostrando_Amarillos_57.jpg,1920,1080,hand,1031,270,1079,319
N_P_Trabajando_Mano-Verde_21.jpg,1920,1080,hand,963,246,1006,288
N_P_Mostrando_Verdes_18.jpg,1920,1080,hand,1134,281,1208,331
N_P_Mostrando_Verdes_18.jpg,1920,1080,hand,858,272,924,320
N_P_Mostrando_Mano-Amarillo_27.jpg,1920,1080,hand,956,225,1002,269
N_P_Mostrando_Mano-Amarillo_27.jpg,1920,1080,hand,1017,218,1064,272
N_P_Mostrando_Verdes_99.jpg,1920,1080,hand,933,8,981,67
N_P_Mostrando_Verdes_0.jpg,1920,1080,hand,963,254,1015,298
N_P_Mostrando_Verdes_0.jpg,1920,1080,hand,1063,252,1122,303
N_P_Trabajando_Amarillos_76.jpg,1920,1080,hand,955,240,1008,289
N_P_Trabajando_Amarillos_76.jpg,1920,1080,hand,1078,250,1131,305
N_P_Mostrando_Mano-Verde_100.jpg,1920,1080,hand,858,246,918,296
N_P_Mostrando_Mano-Verde_100.jpg,1920,1080,hand,1169,259,1228,306
N_P_Trabajando_Manos_61.jpg,1920,1080,hand,1142,245,1198,292
N_P_Trabajando_Manos_61.jpg,1920,1080,hand,1078,255,1122,295
N_P_Trabajando_Mano-Verde_43.jpg,1920,1080,hand,981,238,1042,286
N_P_Trabajando_Verdes_102.jpg,1920,1080,hand,948,239,993,286
N_P_Trabajando_Verdes_102.jpg,1920,1080,hand,1019,243,1079,298
N_P_Mostrando_Manos_14.jpg,1920,1080,hand,1219,125,1276,176
N_P_Mostrando_Manos_14.jpg,1920,1080,hand,1065,112,1129,159
N_P_Mostrando_Mano-Amarillo_33.jpg,1920,1080,hand,1116,165,1179,239
N_P_Mostrando_Mano-Amarillo_33.jpg,1920,1080,hand,865,176,925,237
N_P_Trabajando_Amarillos_73.jpg,1920,1080,hand,966,239,1025,286
N_P_Trabajando_Amarillos_132.jpg,1920,1080,hand,1030,250,1104,307
N_P_Trabajando_Amarillos_132.jpg,1920,1080,hand,848,236,912,300
N_P_Trabajando_Manos_79.jpg,1920,1080,hand,1065,260,1133,305
N_P_Mostrando_Manos_1.jpg,1920,1080,hand,1071,28,1135,83
N_P_Mostrando_Manos_1.jpg,1920,1080,hand,1238,32,1299,98
N_P_Trabajando_Manos_71.jpg,1920,1080,hand,1005,225,1059,272
N_P_Mostrando_Mano-Amarillo_68.jpg,1920,1080,hand,1022,256,1090,309
N_P_Mostrando_Mano-Amarillo_68.jpg,1920,1080,hand,878,253,926,295
N_P_Trabajando_Amarillos_22.jpg,1920,1080,hand,1003,220,1056,270
N_P_Trabajando_Amarillos_22.jpg,1920,1080,hand,1055,218,1106,266
N_P_Mostrando_Verdes_2.jpg,1920,1080,hand,977,261,1028,306
N_P_Mostrando_Verdes_2.jpg,1920,1080,hand,1048,267,1103,312
N_P_Mostrando_Manos_4.jpg,1920,1080,hand,1091,86,1149,155
N_P_Mostrando_Manos_5.jpg,1920,1080,hand,1092,134,1164,207
N_P_Mostrando_Manos_5.jpg,1920,1080,hand,1266,159,1330,233
N_P_Trabajando_Manos_7.jpg,1920,1080,hand,1060,251,1127,300
N_P_Trabajando_Manos_7.jpg,1920,1080,hand,972,260,1028,302
N_P_Mostrando_Verdes_43.jpg,1920,1080,hand,878,119,952,198
N_P_Mostrando_Verdes_43.jpg,1920,1080,hand,1151,127,1207,204
N_P_Mostrando_Amarillos_17.jpg,1920,1080,hand,958,268,1018,320
N_P_Mostrando_Amarillos_17.jpg,1920,1080,hand,1048,280,1103,325
N_P_Trabajando_Verdes_105.jpg,1920,1080,hand,932,240,976,286
N_P_Mostrando_Mano-Amarillo_26.jpg,1920,1080,hand,951,225,1003,270
N_P_Trabajando_Verdes_74.jpg,1920,1080,hand,979,242,1052,300
N_P_Trabajando_Verdes_74.jpg,1920,1080,hand,1083,223,1141,272
N_P_Trabajando_Manos_12.jpg,1920,1080,hand,1052,262,1101,296
N_P_Mostrando_Manos_6.jpg,1920,1080,hand,1105,191,1159,256
N_P_Mostrando_Manos_6.jpg,1920,1080,hand,1242,206,1293,263
N_P_Trabajando_Manos_73.jpg,1920,1080,hand,982,240,1041,289
N_P_Trabajando_Verdes_61.jpg,1920,1080,hand,983,232,1029,276
N_P_Trabajando_Verdes_61.jpg,1920,1080,hand,1056,245,1108,299
N_P_Trabajando_Amarillos_88.jpg,1920,1080,hand,1095,223,1159,266
N_P_Trabajando_Amarillos_88.jpg,1920,1080,hand,1173,202,1222,242
N_P_Mostrando_Amarillos_23.jpg,1920,1080,hand,988,250,1041,299
N_P_Mostrando_Amarillos_23.jpg,1920,1080,hand,1032,246,1093,302
N_P_Trabajando_Mano-Amarillo_64.jpg,1920,1080,hand,1031,236,1072,276
N_P_Trabajando_Mano-Amarillo_64.jpg,1920,1080,hand,1073,200,1119,250
N_P_Trabajando_Verdes_126.jpg,1920,1080,hand,999,249,1048,289
N_P_Trabajando_Verdes_126.jpg,1920,1080,hand,1055,243,1106,279
N_P_Trabajando_Amarillos_92.jpg,1920,1080,hand,1143,235,1209,285
N_P_Trabajando_Amarillos_92.jpg,1920,1080,hand,956,230,1012,270
N_P_Trabajando_Amarillos_71.jpg,1920,1080,hand,1008,249,1063,286
N_P_Trabajando_Manos_145.jpg,1920,1080,hand,1066,238,1116,289
N_P_Trabajando_Manos_145.jpg,1920,1080,hand,992,253,1056,285
N_P_Trabajando_Amarillos_19.jpg,1920,1080,hand,1003,220,1056,279
N_P_Trabajando_Amarillos_19.jpg,1920,1080,hand,1055,202,1119,259
N_P_Trabajando_Amarillos_32.jpg,1920,1080,hand,1014,247,1081,310
N_P_Trabajando_Amarillos_32.jpg,1920,1080,hand,1081,250,1136,298
N_P_Trabajando_Verdes_59.jpg,1920,1080,hand,981,248,1032,298
N_P_Trabajando_Verdes_59.jpg,1920,1080,hand,1043,250,1098,298
N_P_Trabajando_Manos_3.jpg,1920,1080,hand,1066,249,1131,301
N_P_Trabajando_Manos_3.jpg,1920,1080,hand,975,260,1026,301
N_P_Mostrando_Mano-Verde_69.jpg,1920,1080,hand,799,35,855,92
N_P_Mostrando_Mano-Verde_69.jpg,1920,1080,hand,874,31,916,85
N_P_Trabajando_Amarillos_64.jpg,1920,1080,hand,949,243,1006,280
N_P_Trabajando_Amarillos_64.jpg,1920,1080,hand,1083,253,1123,295
N_P_Trabajando_Mano-Verde_15.jpg,1920,1080,hand,1042,213,1091,276
N_P_Trabajando_Mano-Verde_15.jpg,1920,1080,hand,982,213,1038,262
N_P_Trabajando_Verdes_42.jpg,1920,1080,hand,1051,245,1106,290
N_P_Trabajando_Verdes_42.jpg,1920,1080,hand,861,242,935,303
N_P_Mostrando_Verdes_49.jpg,1920,1080,hand,909,121,972,190
N_P_Mostrando_Verdes_49.jpg,1920,1080,hand,1120,124,1164,193
N_P_Trabajando_Verdes_40.jpg,1920,1080,hand,1066,242,1122,285
N_P_Mostrando_Amarillos_29.jpg,1920,1080,hand,968,204,1023,266
N_P_Mostrando_Amarillos_29.jpg,1920,1080,hand,1063,202,1123,263
N_P_Mostrando_Mano-Amarillo_19.jpg,1920,1080,hand,1013,28,1072,98
N_P_Mostrando_Mano-Amarillo_19.jpg,1920,1080,hand,1093,30,1146,90
N_P_Trabajando_Amarillos_97.jpg,1920,1080,hand,968,240,1022,296
N_P_Trabajando_Amarillos_97.jpg,1920,1080,hand,1026,242,1083,299
N_P_Trabajando_Amarillos_95.jpg,1920,1080,hand,958,223,1025,278
N_P_Trabajando_Amarillos_95.jpg,1920,1080,hand,1029,233,1088,283
N_P_Trabajando_Amarillos_144.jpg,1920,1080,hand,939,252,999,292
N_P_Trabajando_Amarillos_144.jpg,1920,1080,hand,1018,253,1083,302
N_P_Mostrando_Manos_71.jpg,1920,1080,hand,985,254,1029,300
N_P_Mostrando_Manos_71.jpg,1920,1080,hand,1035,255,1092,303
N_P_Trabajando_Verdes_19.jpg,1920,1080,hand,969,248,1028,296
N_P_Trabajando_Verdes_19.jpg,1920,1080,hand,1023,243,1082,295
N_P_Mostrando_Mano-Amarillo_57.jpg,1920,1080,hand,891,197,934,270
N_P_Mostrando_Mano-Amarillo_57.jpg,1920,1080,hand,792,203,848,270
N_P_Mostrando_Manos_20.jpg,1920,1080,hand,949,61,1017,132
N_P_Mostrando_Manos_20.jpg,1920,1080,hand,1063,50,1121,115
N_P_Mostrando_Amarillos_13.jpg,1920,1080,hand,1085,276,1131,327
N_P_Mostrando_Amarillos_13.jpg,1920,1080,hand,931,273,995,330
N_P_Mostrando_Amarillos_62.jpg,1920,1080,hand,944,206,999,280
N_P_Mostrando_Amarillos_62.jpg,1920,1080,hand,806,205,868,256
N_P_Mostrando_Manos_40.jpg,1920,1080,hand,736,38,786,98
N_P_Mostrando_Manos_40.jpg,1920,1080,hand,828,29,888,89
N_P_Trabajando_Amarillos_100.jpg,1920,1080,hand,989,245,1031,288
N_P_Trabajando_Amarillos_100.jpg,1920,1080,hand,1042,243,1095,298
N_P_Mostrando_Amarillos_42.jpg,1920,1080,hand,886,245,953,296
N_P_Mostrando_Amarillos_42.jpg,1920,1080,hand,1126,263,1205,312
N_P_Mostrando_Mano-Amarillo_31.jpg,1920,1080,hand,901,205,955,262
N_P_Mostrando_Mano-Amarillo_31.jpg,1920,1080,hand,1087,202,1143,261
N_P_Trabajando_Mano-Amarillo_13.jpg,1920,1080,hand,982,240,1029,292
N_P_Trabajando_Mano-Amarillo_13.jpg,1920,1080,hand,1032,230,1083,285
N_P_Mostrando_Verdes_29.jpg,1920,1080,hand,1038,255,1089,295
N_P_Mostrando_Verdes_29.jpg,1920,1080,hand,983,238,1039,290
N_P_Mostrando_Mano-Verde_71.jpg,1920,1080,hand,791,17,841,56
N_P_Trabajando_Amarillos_43.jpg,1920,1080,hand,1032,226,1091,269
N_P_Trabajando_Amarillos_43.jpg,1920,1080,hand,951,206,999,248
N_P_Trabajando_Verdes_31.jpg,1920,1080,hand,967,257,1028,309
N_P_Trabajando_Mano-Verde_22.jpg,1920,1080,hand,958,242,1009,289
N_P_Trabajando_Mano-Verde_22.jpg,1920,1080,hand,1088,246,1132,295
N_P_Trabajando_Verdes_3.jpg,1920,1080,hand,979,252,1062,292
N_P_Trabajando_Verdes_3.jpg,1920,1080,hand,1119,220,1188,288
N_P_Mostrando_Verdes_54.jpg,1920,1080,hand,1053,259,1111,311
N_P_Mostrando_Verdes_54.jpg,1920,1080,hand,928,263,986,314
N_P_Mostrando_Mano-Amarillo_41.jpg,1920,1080,hand,905,106,946,146
N_P_Mostrando_Mano-Amarillo_83.jpg,1920,1080,hand,1152,279,1219,318
N_P_Mostrando_Mano-Amarillo_83.jpg,1920,1080,hand,856,266,928,315
N_P_Trabajando_Amarillos_118.jpg,1920,1080,hand,1062,245,1129,302
N_P_Mostrando_Mano-Verde_90.jpg,1920,1080,hand,980,241,1042,306
N_P_Mostrando_Mano-Verde_90.jpg,1920,1080,hand,1039,255,1108,310
N_P_Trabajando_Manos_133.jpg,1920,1080,hand,1016,233,1062,283
N_P_Trabajando_Manos_133.jpg,1920,1080,hand,1066,233,1115,276
N_P_Trabajando_Manos_2.jpg,1920,1080,hand,1062,250,1129,301
N_P_Trabajando_Manos_2.jpg,1920,1080,hand,975,260,1026,302
N_P_Mostrando_Amarillos_51.jpg,1920,1080,hand,969,270,1018,319
N_P_Mostrando_Amarillos_51.jpg,1920,1080,hand,1045,273,1102,326
N_P_Trabajando_Mano-Amarillo_45.jpg,1920,1080,hand,980,242,1039,285
N_P_Trabajando_Mano-Amarillo_45.jpg,1920,1080,hand,1041,240,1103,302
N_P_Mostrando_Mano-Verde_49.jpg,1920,1080,hand,1019,95,1073,148
N_P_Mostrando_Mano-Verde_49.jpg,1920,1080,hand,1062,100,1112,146
N_P_Trabajando_Verdes_124.jpg,1920,1080,hand,962,239,1018,283
N_P_Trabajando_Verdes_124.jpg,1920,1080,hand,1098,240,1153,280
N_P_Mostrando_Verdes_71.jpg,1920,1080,hand,915,1,960,59
N_P_Mostrando_Verdes_71.jpg,1920,1080,hand,789,1,858,59
N_P_Trabajando_Amarillos_29.jpg,1920,1080,hand,1004,223,1065,277
N_P_Trabajando_Amarillos_29.jpg,1920,1080,hand,1056,200,1122,245
N_P_Mostrando_Verdes_7.jpg,1920,1080,hand,991,142,1045,213
N_P_Mostrando_Manos_51.jpg,1920,1080,hand,1027,249,1096,302
N_P_Mostrando_Manos_51.jpg,1920,1080,hand,872,253,932,289
N_P_Mostrando_Manos_74.jpg,1920,1080,hand,992,265,1021,305
N_P_Mostrando_Manos_74.jpg,1920,1080,hand,1040,273,1099,311
N_P_Mostrando_Verdes_107.jpg,1920,1080,hand,899,152,976,207
N_P_Mostrando_Verdes_107.jpg,1920,1080,hand,1143,173,1223,226
N_P_Trabajando_Manos_0.jpg,1920,1080,hand,1058,249,1129,299
N_P_Trabajando_Manos_0.jpg,1920,1080,hand,971,260,1026,302
N_P_Mostrando_Mano-Verde_14.jpg,1920,1080,hand,1159,242,1202,287
N_P_Mostrando_Mano-Verde_14.jpg,1920,1080,hand,1233,249,1276,285
N_P_Trabajando_Amarillos_170.jpg,1920,1080,hand,932,227,996,294
N_P_Trabajando_Amarillos_170.jpg,1920,1080,hand,1023,238,1089,279
N_P_Trabajando_Amarillos_48.jpg,1920,1080,hand,973,245,1029,296
N_P_Trabajando_Mano-Verde_14.jpg,1920,1080,hand,1035,216,1081,263
N_P_Trabajando_Amarillos_33.jpg,1920,1080,hand,1061,265,1122,312
N_P_Trabajando_Mano-Amarillo_15.jpg,1920,1080,hand,989,248,1033,298
N_P_Trabajando_Mano-Amarillo_15.jpg,1920,1080,hand,1033,242,1099,295
N_P_Mostrando_Manos_41.jpg,1920,1080,hand,852,1,898,76
N_P_Mostrando_Manos_41.jpg,1920,1080,hand,738,12,793,72
N_P_Trabajando_Mano-Verde_25.jpg,1920,1080,hand,951,253,993,288
N_P_Trabajando_Mano-Verde_25.jpg,1920,1080,hand,1031,236,1076,285
N_P_Mostrando_Manos_55.jpg,1920,1080,hand,963,262,1021,296
N_P_Mostrando_Manos_55.jpg,1920,1080,hand,1035,254,1106,304
N_P_Trabajando_Amarillos_11.jpg,1920,1080,hand,1032,223,1078,270
N_P_Trabajando_Amarillos_11.jpg,1920,1080,hand,1062,193,1119,250
N_P_Mostrando_Mano-Verde_91.jpg,1920,1080,hand,978,262,1033,309
N_P_Mostrando_Mano-Verde_91.jpg,1920,1080,hand,1033,265,1105,316
N_P_Mostrando_Mano-Amarillo_4.jpg,1920,1080,hand,1241,233,1293,306
N_P_Trabajando_Mano-Amarillo_26.jpg,1920,1080,hand,973,236,1045,282
N_P_Trabajando_Mano-Amarillo_26.jpg,1920,1080,hand,927,229,964,265
N_P_Mostrando_Mano-Amarillo_87.jpg,1920,1080,hand,854,250,908,298
N_P_Mostrando_Mano-Amarillo_87.jpg,1920,1080,hand,1159,260,1228,306
N_P_Mostrando_Mano-Amarillo_80.jpg,1920,1080,hand,941,267,996,315
N_P_Mostrando_Mano-Amarillo_80.jpg,1920,1080,hand,1098,259,1161,319
N_P_Mostrando_Verdes_26.jpg,1920,1080,hand,988,254,1040,305
N_P_Mostrando_Amarillos_63.jpg,1920,1080,hand,934,200,992,270
N_P_Mostrando_Amarillos_63.jpg,1920,1080,hand,808,203,866,263
N_P_Mostrando_Mano-Verde_74.jpg,1920,1080,hand,791,1,835,45
N_P_Mostrando_Mano-Verde_30.jpg,1920,1080,hand,991,3,1041,68
N_P_Mostrando_Manos_50.jpg,1920,1080,hand,877,260,930,289
N_P_Mostrando_Manos_50.jpg,1920,1080,hand,1018,266,1081,300
N_P_Trabajando_Mano-Amarillo_69.jpg,1920,1080,hand,1012,258,1058,302
N_P_Trabajando_Mano-Amarillo_69.jpg,1920,1080,hand,1078,238,1122,282
N_P_Mostrando_Verdes_102.jpg,1920,1080,hand,909,94,991,154
N_P_Mostrando_Verdes_102.jpg,1920,1080,hand,1116,89,1185,160
N_P_Trabajando_Mano-Verde_9.jpg,1920,1080,hand,1116,258,1165,295
N_P_Trabajando_Verdes_4.jpg,1920,1080,hand,1130,220,1228,305
N_P_Trabajando_Verdes_4.jpg,1920,1080,hand,983,252,1065,298
N_P_Mostrando_Mano-Verde_44.jpg,1920,1080,hand,988,188,1049,232
N_P_Mostrando_Mano-Verde_44.jpg,1920,1080,hand,1081,189,1135,225
N_P_Trabajando_Manos_146.jpg,1920,1080,hand,993,255,1053,293
N_P_Trabajando_Manos_146.jpg,1920,1080,hand,1068,228,1115,288
N_P_Mostrando_Manos_33.jpg,1920,1080,hand,755,230,811,276
N_P_Mostrando_Manos_33.jpg,1920,1080,hand,849,235,911,275
N_P_Mostrando_Amarillos_84.jpg,1920,1080,hand,775,170,826,218
N_P_Mostrando_Amarillos_84.jpg,1920,1080,hand,848,169,890,213
N_P_Trabajando_Amarillos_134.jpg,1920,1080,hand,1028,249,1109,309
N_P_Trabajando_Amarillos_134.jpg,1920,1080,hand,866,238,931,294
N_P_Trabajando_Verdes_90.jpg,1920,1080,hand,1066,232,1113,279
N_P_Trabajando_Verdes_90.jpg,1920,1080,hand,1009,233,1063,282
N_P_Trabajando_Amarillos_72.jpg,1920,1080,hand,1003,245,1058,300
N_P_Mostrando_Mano-Verde_5.jpg,1920,1080,hand,1269,16,1339,92
N_P_Mostrando_Mano-Verde_5.jpg,1920,1080,hand,1173,13,1239,73
N_P_Mostrando_Verdes_103.jpg,1920,1080,hand,996,89,1042,146
N_P_Mostrando_Verdes_103.jpg,1920,1080,hand,1042,82,1099,158
N_P_Trabajando_Verdes_107.jpg,1920,1080,hand,908,233,959,279
N_P_Trabajando_Verdes_93.jpg,1920,1080,hand,946,242,991,279
N_P_Trabajando_Verdes_93.jpg,1920,1080,hand,1019,250,1072,296
N_P_Mostrando_Manos_57.jpg,1920,1080,hand,983,276,1039,320
N_P_Mostrando_Manos_57.jpg,1920,1080,hand,1035,278,1091,329
N_P_Trabajando_Verdes_41.jpg,1920,1080,hand,875,239,933,288
N_P_Trabajando_Verdes_41.jpg,1920,1080,hand,1048,245,1109,280
N_P_Trabajando_Mano-Amarillo_71.jpg,1920,1080,hand,1063,275,1109,312
N_P_Mostrando_Mano-Verde_20.jpg,1920,1080,hand,1155,90,1209,145
N_P_Mostrando_Mano-Verde_20.jpg,1920,1080,hand,1266,93,1339,172
N_P_Mostrando_Verdes_76.jpg,1920,1080,hand,788,185,848,242
N_P_Mostrando_Verdes_76.jpg,1920,1080,hand,919,199,969,248
N_P_Trabajando_Amarillos_127.jpg,1920,1080,hand,1059,238,1105,279
N_P_Trabajando_Amarillos_127.jpg,1920,1080,hand,1015,240,1068,286
N_P_Mostrando_Amarillos_32.jpg,1920,1080,hand,979,172,1035,233
N_P_Mostrando_Amarillos_32.jpg,1920,1080,hand,1051,176,1108,239
N_P_Trabajando_Manos_120.jpg,1920,1080,hand,998,256,1042,296
N_P_Trabajando_Manos_120.jpg,1920,1080,hand,1068,245,1109,290
N_P_Trabajando_Mano-Amarillo_68.jpg,1920,1080,hand,998,227,1041,308
N_P_Trabajando_Mano-Amarillo_68.jpg,1920,1080,hand,1071,233,1122,280
N_P_Trabajando_Manos_10.jpg,1920,1080,hand,1056,250,1130,302
N_P_Trabajando_Manos_10.jpg,1920,1080,hand,918,240,988,304
N_P_Mostrando_Amarillos_69.jpg,1920,1080,hand,730,1,798,69
